3.5,2014-05-20 23:09:00 UTC,-73.975765,40.755562,-73.974325,40.756637,2,32
9.7,2012-01-05 10:00:22 UTC,-73.969169,40.756724,-73.962162,40.779314,2,33
3.8,2009-01-20 20:24:21 UTC,-73.987845,40.696077,-73.98342,40.695905,1,34
13.5,2014-09-04 01:04:22 UTC,-73.939801,40.750197,-73.990497,40.761113,3,35
4.1,2011-08-08 06:57:36 UTC,-73.9942,40.7512,-73.9874,40.7605,1,36
57.33,2014-05-17 15:15:00 UTC,-73.788482,40.64084,-73.973727,40.743852,2,37
7.3,2009-12-07 20:49:00 UTC,-73.961532,40.771397,-73.976469,40.748382,1,38
11.3,2010-05-02 13:33:58 UTC,-73.97446,40.783431,-73.993733,40.746786,2,39
5.3,2009-05-27 20:37:00 UTC,-73.924962,40.76882,-73.918232,40.759952,5,40
12.5,2014-05-20 23:09:00 UTC,-73.871327,40.773742,-73.928162,40.77314,1,41
15.7,2010-12-21 13:08:00 UTC,-73.990197,40.702467,-73.985295,40.746202,1,42
4.1,2011-01-07 22:19:38 UTC,-73.98276,40.761603,-73.991115,40.757833,1,43
3.7,2011-11-18 05:40:18 UTC,-73.995932,40.758838,-73.988428,40.764944,1,44
4.9,2012-03-09 00:06:41 UTC,-73.97799,40.76279,-73.988627,40.765633,1,45
5.5,2015-01-16 21:51:24 UTC,-74.00236511230469,40.75515365600586,-74.00712585449219,40.74361038208008,3,46
8.5,2011-11-17 12:18:23 UTC,-73.973133,40.753045,-73.957735,40.77349,1,47
5.0,2015-06-11 07:08:40 UTC,-73.97357940673828,40.755340576171875,-73.97110748291016,40.76237106323242,1,48
9.3,2010-02-25 20:14:00 UTC,-73.942743,40.787435,-73.960242,40.806553,1,49
4.1,2010-09-19 12:18:30 UTC,-73.94279,40.797046,-73.951617,40.798677,1,50
8.9,2011-09-16 19:38:04 UTC,-73.965148,40.76673,-73.984836,40.758804,1,51
10.5,2015-03-22 17:49:13 UTC,-73.96173858642578,40.76436233520508,-73.98439025878906,40.74440383911133,6,52
9.0,2015-03-28 02:15:49 UTC,-73.95645141601562,40.710330963134766,-73.94207763671875,40.68798828125,1,53
20.5,2014-01-22 09:25:30 UTC,-74.000228,40.747898,-73.989601,40.741452,1,54
6.1,2010-01-26 18:09:19 UTC,-73.988432,40.733736,-73.973008,40.738548,1,55
5.3,2009-08-13 20:16:04 UTC,-74.000099,40.733073,-73.985674,40.727652,1,56
54.14,2010-12-21 13:08:00 UTC,-73.925295,40.73312,-73.925295,40.73312,2,57
13.0,2014-02-15 15:25:30 UTC,-73.975785,40.744869,-73.975785,40.744869,1,58
8.5,2011-12-21 17:37:32 UTC,-74.001658,40.746152,-73.98811,40.732109,1,59
5.5,2014-02-24 18:22:00 UTC,-73.990463,40.718925,-73.991975,40.726502,1,60
12.0,2014-02-24 18:22:00 UTC,-73.97814,40.764392,-73.948632,40.778272,6,61
7.0,2014-02-08 18:32:08 UTC,-73.970209,40.751398,-73.982038,40.738452,1,62
5.5,2014-05-17 15:15:00 UTC,-73.98759,40.75025,-73.980698,40.76276,2,63
14.0,2014-10-06 15:16:00 UTC,-73.979498,40.753202,-73.9615,40.77943,1,64
6.9,2012-03-04 00:57:00 UTC,-73.993622,40.762077,-74.005315,40.739808,2,65
3.7,2011-05-25 19:00:03 UTC,-73.988833,40.768687,-73.9839,40.765843,1,66
14.5,2014-12-08 21:50:00 UTC,-73.97284,40.75759,-74.01116,40.71912,1,67
6.5,2013-12-06 14:55:00 UTC,-73.975432,40.764267,-73.9798,40.763465,5,68
13.0,2015-01-22 10:46:10 UTC,-73.98614501953125,40.72235107421875,-73.96569061279297,40.756103515625,1,69
6.5,2013-03-24 07:39:34 UTC,-73.9794,40.761682,-73.994581,40.755691,1,70
13.0,2014-10-02 08:36:19 UTC,-73.955877,40.785089,-73.955877,40.785089,1,71
8.9,2012-03-04 00:57:00 UTC,-74.012215,40.707522,-73.992433,40.734648,5,72
14.9,2012-06-23 17:07:10 UTC,-74.008559,40.714336,-73.976006,40.698878,1,73
7.3,2010-01-04 18:34:43 UTC,-73.985698,40.741326,-73.962645,40.758899,1,74
13.7,2012-01-10 15:24:47 UTC,-73.977348,40.758545,-74.010161,40.720079,2,75
11.5,2013-04-18 08:48:00 UTC,-74.002517,40.729242,-73.980975,40.745015,5,76
8.9,2012-07-02 20:25:45 UTC,-73.972365,40.761404,-73.947328,40.801115,1,77
11.7,2012-03-04 00:57:00 UTC,-73.989892,40.718578,-73.971873,40.7621,1,78
11.0,2015-06-24 09:53:23 UTC,-74.0047607421875,40.751834869384766,-74.00914764404297,40.71867370605469,1,79
5.3,2010-12-21 13:08:00 UTC,-73.989608,40.734503,-73.992387,40.743407,1,80
5.5,2013-10-23 19:40:19 UTC,-73.97386,40.76409,-73.974,40.757775,1,81
6.1,2012-02-21 11:53:00 UTC,-73.983538,40.75626,-73.983538,40.75626,2,82
10.5,2011-08-10 19:56:08 UTC,-73.990012,40.732482,-73.96899,40.766028,1,83
18.5,2012-11-19 17:41:00 UTC,-73.955488,40.764363,-74.000643,40.737443,2,84
10.1,2012-02-21 11:53:00 UTC,-73.980885,40.738147,-74.006852,40.719812,1,85
9.3,2010-10-19 08:22:43 UTC,-73.980882,40.778346,-73.957141,40.781745,1,86
8.5,2009-10-24 09:06:18 UTC,-74.016375,40.711619,-74.004124,40.743682,1,87
4.9,2010-12-21 13:08:00 UTC,-73.995648,40.738923,-73.988362,40.7435,1,88
4.9,2009-12-07 20:49:00 UTC,-73.994225,40.75102,-73.986165,40.758713,1,89
9.5,2014-04-15 08:55:38 UTC,-73.993891,40.727004,-74.002777,40.748042,1,90
6.9,2010-04-29 12:28:00 UTC,-73.976912,40.753133,-73.95822,40.760502,1,91
6.5,2012-04-15 02:36:52 UTC,-74.00423,40.738074,-73.986711,40.761379,1,92
12.9,2011-04-07 14:08:37 UTC,-74.001157,40.722273,-73.983162,40.759319,1,93
18.1,2011-02-01 18:51:51 UTC,-73.970131,40.79711,-74.00069,40.730733,1,94
5.7,2012-02-21 11:53:00 UTC,-73.964297,40.771122,-73.971785,40.760555,1,95
17.3,2012-03-04 00:57:00 UTC,-73.978207,40.762882,-73.947767,40.714393,1,96
9.0,2013-08-21 23:14:38 UTC,-73.990843,40.729732,-73.982576,40.718107,1,97
13.0,2014-12-08 21:50:00 UTC,-73.999433,40.732735,-73.984632,40.77463,3,98
12.9,2012-07-19 06:27:00 UTC,-73.996567,40.72361,-73.954558,40.786827,1,99
15.5,2013-03-29 22:41:14 UTC,-74.008574,40.732848,-73.971268,40.690073,1,100
10.0,2014-02-10 20:38:59 UTC,-74.004045,40.725413,-73.97996,40.746458,1,101
8.0,2013-12-06 14:55:00 UTC,-73.959305,40.783002,-73.980932,40.782097,5,102
8.5,2010-12-21 13:08:00 UTC,-73.98674,40.729883,-73.988948,40.748233,1,103
9.0,2013-04-18 08:48:00 UTC,-73.97288,40.756905,-73.98677,40.74271,1,104
11.0,2013-03-17 06:37:36 UTC,-73.981997,40.736742,-73.964675,40.771216,1,105
7.7,2012-07-18 13:24:05 UTC,-74.005053,40.729664,-74.002441,40.718771,1,106
9.0,2014-07-19 20:49:53 UTC,-73.981311,40.784176,-73.965644,40.766082,1,107
5.3,2011-02-05 10:05:52 UTC,-73.990555,40.756278,-73.991262,40.749568,2,108
5.5,2014-12-08 21:50:00 UTC,-73.99151,40.759692,-73.991027,40.750142,3,109
12.9,2009-11-05 06:47:00 UTC,-74.008238,40.707703,-73.978117,40.763212,1,110
8.5,2012-11-19 17:41:00 UTC,-73.990207,40.739347,-74.003637,40.748557,3,111
4.0,2013-12-09 15:03:00 UTC,-73.980448,40.783097,-73.9757,40.789087,1,112
9.0,2014-11-04 18:16:42 UTC,-74.004392,40.742383,-73.991825,40.733411,1,113
7.5,2015-01-16 21:51:24 UTC,-73.97381591796875,40.751220703125,-73.99093627929688,40.75575637817383,4,114
8.1,2009-05-27 20:37:00 UTC,-73.97713,40.759915,-73.951295,40.774383,1,115
9.0,2013-04-18 08:48:00 UTC,-73.987442,40.758592,-73.988453,40.75443,5,116
5.7,2009-05-11 00:29:56 UTC,-73.992754,40.752199,-74.007094,40.740124,1,117
17.0,2015-02-21 11:45:01 UTC,-73.98709869384766,40.73909378051758,-73.96341705322266,40.76591110229492,1,118
18.1,2012-04-25 22:48:22 UTC,-73.985789,40.72674,-73.967802,40.801711,1,119
9.0,2014-07-11 15:47:07 UTC,-73.974039,40.751259,-73.975672,40.758513,1,120
8.5,2012-07-05 14:18:00 UTC,-73.970513,40.753265,-73.991485,40.760093,2,121
13.7,2009-11-05 06:47:00 UTC,-73.987742,40.76529,-74.01542,40.714478,5,122
18.6,2009-03-20 20:27:04 UTC,-73.986633,40.737793,-73.999466,40.683987,1,123
5.0,2014-07-20 02:56:58 UTC,-73.988564,40.731381,-73.978857,40.740831,1,124
4.9,2009-07-01 00:19:46 UTC,-73.950493,40.826629,-73.950901,40.814168,1,125
6.0,2012-10-05 07:26:32 UTC,-73.987616,40.76219,-73.986832,40.775833,1,126
10.5,2013-09-16 06:38:10 UTC,-73.998066,40.756103,-73.962248,40.76456,1,127
13.5,2014-05-17 15:15:00 UTC,-73.99646,40.726017,-73.982998,40.76046,1,128
57.33,2013-12-09 15:03:00 UTC,-73.98802,40.737802,-73.789707,40.646982,1,129
5.3,2012-05-23 16:42:20 UTC,-73.976355,40.765847,-73.976073,40.7806,1,130
9.7,2012-02-05 18:30:19 UTC,-73.988258,40.774895,-73.983089,40.743038,1,131
8.5,2009-11-05 06:47:00 UTC,-73.998178,40.726223,-73.98327,40.760558,5,132
16.0,2013-12-09 15:03:00 UTC,-73.986633,40.704295,-73.959768,40.720992,6,133
7.7,2012-06-21 09:25:06 UTC,-73.982539,40.768185,-73.977542,40.753996,1,134
15.5,2014-05-17 15:15:00 UTC,-73.99366,40.727182,-73.974433,40.758652,2,135
7.0,2012-10-26 06:55:05 UTC,-73.993403,40.757477,-73.985068,40.741898,2,136
7.7,2012-02-09 14:04:05 UTC,-73.962174,40.795273,-73.950943,40.820665,1,137
4.9,2011-10-05 08:14:00 UTC,-73.980423,40.751302,-73.973803,40.760668,1,138
8.5,2015-02-23 21:30:13 UTC,-73.94717407226562,40.771575927734375,-73.96336364746094,40.757720947265625,1,139
5.5,2013-07-11 15:21:28 UTC,-74.013813,40.714828,-74.012176,40.707496,1,140
5.7,2009-10-01 18:03:44 UTC,-73.992555,40.730541,-73.997181,40.716643,1,141
11.0,2014-03-22 19:45:22 UTC,-73.977063,40.7266,-73.99513,40.74385,1,142
6.9,2010-09-19 12:18:30 UTC,-73.987673,40.751482,-74.000173,40.762604,1,143
35.0,2014-10-06 15:16:00 UTC,-73.865635,40.770745,-73.96571,40.687385,5,144
10.5,2013-04-09 09:39:13 UTC,-73.971648,40.787344,-73.975065,40.761602,1,145
6.5,2011-01-21 19:58:43 UTC,-73.95948,40.774299,-73.969239,40.755489,1,146
5.5,2013-10-14 12:44:30 UTC,-73.955594,40.779726,-73.944935,40.778862,1,147
10.5,2009-05-12 15:36:45 UTC,-74.000798,40.735974,-73.981279,40.74697,1,148
28.5,2009-11-01 02:59:23 UTC,-74.006934,40.734067,-73.895708,40.851511,4,149
16.5,2009-12-07 20:49:00 UTC,-73.987885,40.733923,-73.917877,40.765847,5,150
7.0,2014-10-06 15:16:00 UTC,-73.953213,40.783188,-73.962253,40.772888,1,151
11.3,2009-11-14 00:21:54 UTC,-73.986009,40.762329,-73.951255,40.800178,1,152
7.7,2012-03-04 00:57:00 UTC,-74.003518,40.748243,-73.977153,40.746283,2,153
10.5,2014-05-20 23:09:00 UTC,-73.978915,40.750377,-74.005855,40.73319,5,154
4.1,2009-10-19 17:47:28 UTC,-73.98486,40.74764,-73.982256,40.740839,1,155
5.7,2010-12-21 11:24:35 UTC,-74.003632,40.732343,-73.991182,40.739841,2,156
15.0,2014-10-08 12:59:53 UTC,-73.968359,40.759645,-73.986372,40.762751,1,157
6.0,2015-04-01 08:32:55 UTC,-73.97850799560547,40.75231170654297,-73.96856689453125,40.7608757019043,2,158
19.3,2010-04-29 12:28:00 UTC,-73.979403,40.776598,-73.981837,40.724188,5,159
5.3,2009-08-23 10:43:16 UTC,-73.993899,40.760644,-73.98579,40.752562,1,160
4.9,2009-09-26 22:01:32 UTC,-73.991231,40.739174,-73.986713,40.733244,3,161
13.5,2014-10-08 12:59:53 UTC,-73.977825,40.758117,-73.99842,40.72304,1,162
13.0,2014-02-24 18:22:00 UTC,-73.978847,40.724147,-73.995653,40.74911,1,163
4.1,2011-01-20 16:42:36 UTC,-73.946113,40.778281,-73.955772,40.779619,1,164
35.0,2012-11-19 17:41:00 UTC,-73.993198,40.72449,-74.017627,40.64174,6,165
8.0,2014-11-23 15:36:44 UTC,-73.977575,40.788625,-73.990788,40.771229,1,166
17.0,2014-09-06 12:05:18 UTC,-73.97435,40.778187,-73.977533,40.744577,2,167
8.5,2012-11-19 17:41:00 UTC,-73.953073,40.792223,-73.966027,40.802657,1,168
8.5,2009-12-07 20:49:00 UTC,-73.973215,40.75801,-73.954378,40.78706,1,169
7.3,2012-08-18 19:41:47 UTC,-73.988613,40.748342,-73.979015,40.758482,2,170
4.5,2014-02-24 18:22:00 UTC,-73.979863,40.783797,-73.97573,40.791165,1,171
6.5,2013-12-06 20:16:30 UTC,-74.013698,40.702247,-74.016899,40.716434,1,172
11.5,2013-02-20 12:28:41 UTC,-73.993359,40.747202,-73.98224,40.771962,1,173
10.9,2012-02-21 11:53:00 UTC,-73.939485,40.804827,-73.974822,40.782887,1,174
8.0,2013-12-09 15:03:00 UTC,-73.980302,40.73238,-73.982915,40.738727,1,175
5.5,2013-10-30 08:16:24 UTC,-74.003441,40.748271,-74.008024,40.740284,1,176
6.9,2010-02-06 14:50:17 UTC,-73.983404,40.677506,-73.996294,40.690857,3,177
4.9,2009-09-25 03:47:00 UTC,-73.988087,40.759512,-73.981182,40.752113,2,178
15.3,2009-11-20 10:54:26 UTC,-73.963112,40.758715,-74.004588,40.710867,2,179
57.33,2013-12-09 15:03:00 UTC,-73.781123,40.645032,-73.98674,40.750117,1,180
5.5,2015-06-23 19:50:27 UTC,-73.97419738769531,40.7467155456543,-73.98493194580078,40.73257064819336,2,181
6.5,2013-12-09 15:03:00 UTC,-73.966312,40.75369,-73.967287,40.760847,1,182
6.9,2010-04-29 12:28:00 UTC,-73.969022,40.769655,-73.982478,40.768223,1,183
14.5,2013-12-06 14:55:00 UTC,-73.993693,40.741682,-73.989552,40.77422,1,184
6.0,2014-02-24 18:22:00 UTC,-73.9663,40.764922,-73.959278,40.769485,5,185
10.5,2009-09-17 23:06:33 UTC,-73.981233,40.75449,-74.002163,40.7194,2,186
10.0,2013-04-18 08:48:00 UTC,-74.009877,40.721447,-73.99194,40.741602,1,187
7.5,2015-01-16 22:54:29 UTC,-73.98257446289062,40.757110595703125,-73.96341705322266,40.77457046508789,1,188
14.5,2014-05-20 23:09:00 UTC,-73.95895,40.763885,-73.924763,40.76412,1,189
4.9,2010-12-21 13:08:00 UTC,-73.965957,40.771015,-73.959363,40.780303,1,190
6.1,2012-07-05 14:18:00 UTC,-73.976102,40.765567,-73.981515,40.762732,4,191
7.0,2013-11-08 21:29:15 UTC,-73.978784,40.756397,-73.966293,40.760478,1,192
10.0,2014-10-28 08:30:25 UTC,-73.961877,40.776897,-73.968542,40.765664,2,193
7.0,2014-12-08 21:50:00 UTC,-74.000077,40.761662,-73.991812,40.745297,6,194
26.1,2009-08-28 08:11:07 UTC,-73.988224,40.758462,-73.964874,40.672126,2,195
6.9,2011-12-03 10:28:00 UTC,-73.971422,40.762128,-73.989392,40.758738,5,196
6.1,2009-12-24 14:04:38 UTC,-73.988323,40.745779,-73.976499,40.752046,1,197
4.0,2014-11-06 22:25:40 UTC,-73.987243,40.744663,-73.991798,40.738486,1,198
16.9,2009-12-13 04:50:33 UTC,-73.981405,40.741508,-73.90044,40.775549,1,199
15.3,2012-07-19 06:27:00 UTC,-73.950275,40.775907,-73.990407,40.752127,2,200
7.7,2010-04-29 12:28:00 UTC,-73.977388,40.753972,-73.972715,40.764747,2,201
5.7,2011-06-24 13:00:22 UTC,-73.951906,40.766281,-73.960576,40.774819,1,202
6.1,2012-01-24 02:20:56 UTC,-73.974348,40.75343,-73.990849,40.76108,1,203
9.7,2010-12-21 13:08:00 UTC,-73.986797,40.75688,-73.990473,40.737953,1,204
4.5,2012-11-19 17:41:00 UTC,-73.952282,40.789825,-73.952978,40.786752,1,205
5.3,2010-09-27 07:30:15 UTC,-73.982049,40.764616,-73.979785,40.758181,1,206
33.04,2015-05-27 18:43:03 UTC,-73.98690795898438,40.725337982177734,-73.90277862548828,40.76899337768555,1,207
10.5,2012-05-05 22:46:05 UTC,-73.94168,40.798695,-73.965882,40.759903,1,208
6.5,2011-10-05 08:14:00 UTC,-73.967552,40.759991,-73.978467,40.772751,1,209
8.5,2012-05-09 14:41:06 UTC,-73.978483,40.785986,-73.968582,40.758044,1,210
11.0,2013-12-09 15:03:00 UTC,-73.992107,40.69493,-73.960865,40.703917,1,211
4.9,2009-08-15 23:29:30 UTC,-73.996969,40.722472,-73.984349,40.728931,1,212
9.5,2014-05-17 15:15:00 UTC,-73.97117,40.75102,-73.99149,40.73898,1,213
6.1,2011-01-21 19:58:43 UTC,-74.00593,40.740162,-74.002887,40.730972,1,214
16.1,2012-03-04 00:57:00 UTC,-73.983613,40.726075,-73.972455,40.786127,1,215
26.5,2011-10-18 15:09:20 UTC,-73.8709,40.7736,-73.9463,40.8305,1,216
17.0,2012-11-19 17:41:00 UTC,-73.959587,40.7826,-73.977388,40.754967,1,217
6.5,2014-01-18 15:08:49 UTC,-73.99342,40.735917,-74.003061,40.7381,1,218
4.1,2009-09-25 03:47:00 UTC,-73.946253,40.816877,-73.938007,40.823012,1,219
17.0,2013-12-25 20:45:56 UTC,-73.945308,40.759059,-73.945308,40.759059,1,220
6.5,2012-03-04 00:57:00 UTC,-73.99174,40.726505,-74.001968,40.74054,2,221
30.5,2014-05-17 15:15:00 UTC,-73.976082,40.780647,-73.986602,40.737842,1,222
9.0,2012-09-20 18:29:35 UTC,-73.968907,40.760164,-73.982101,40.743476,1,223
9.3,2010-04-03 15:04:44 UTC,-73.988879,40.730884,-73.977198,40.757334,1,224
6.5,2013-04-02 21:15:20 UTC,-73.985942,40.744533,-74.000012,40.738257,1,225
8.9,2010-12-21 08:51:33 UTC,-73.957637,40.770074,-73.978772,40.756325,1,226
11.4,2009-01-02 22:16:39 UTC,-73.983413,40.763041,-73.99177,40.726,1,227
6.5,2014-05-20 23:09:00 UTC,-73.994182,40.74122,-73.976787,40.750272,6,228
50.0,2010-09-10 21:21:02 UTC,-73.999097,40.75506,-74.00742,40.741052,2,229
7.5,2014-02-24 18:22:00 UTC,-73.980785,40.763275,-73.990992,40.750117,1,230
7.0,2014-12-08 21:50:00 UTC,-73.981648,40.773607,-73.998537,40.760762,4,231
26.5,2014-05-20 23:09:00 UTC,-74.002305,40.729507,-73.910877,40.69823,1,232
10.1,2010-09-17 08:01:26 UTC,-74.008522,40.720078,-74.00803,40.748367,4,233
10.1,2009-12-11 15:06:35 UTC,-73.991433,40.751989,-73.974512,40.750752,1,234
6.0,2015-03-03 16:46:52 UTC,-73.98641967773438,40.77722930908203,-73.98800659179688,40.76974868774414,2,235
4.5,2012-01-05 23:35:06 UTC,-73.982171,40.759815,-73.992632,40.757092,1,236
6.5,2014-12-09 19:36:19 UTC,-74.004857,40.723729,-73.991801,40.731724,1,237
4.9,2010-02-25 20:14:00 UTC,-73.998273,40.745228,-73.984995,40.746115,1,238
21.7,2009-05-27 20:37:00 UTC,-73.864257,40.771142,-73.984565,40.732978,5,239
5.0,2015-02-23 21:30:13 UTC,-74.00143432617188,40.72758865356445,-73.99763488769531,40.721527099609375,3,240
12.1,2011-03-22 18:54:26 UTC,-73.987746,40.759868,-73.959592,40.805774,1,241
8.1,2012-03-04 00:57:00 UTC,-73.97458,40.7616,-73.996848,40.744622,3,242
5.7,2010-10-02 17:09:01 UTC,-73.966962,40.793904,-73.953386,40.786224,2,243
11.3,2011-10-05 08:14:00 UTC,-73.955462,40.768557,-73.976925,40.758373,1,244
49.83,2014-10-06 15:16:00 UTC,-73.87281,40.773987,-74.015607,40.714495,1,245
15.0,2014-05-20 23:09:00 UTC,-73.982695,40.761927,-73.997113,40.71786,6,246
7.5,2014-12-08 21:50:00 UTC,-73.983717,40.754287,-73.980822,40.744612,1,247
10.0,2014-05-20 23:09:00 UTC,-73.983765,40.756657,-73.9947,40.726842,1,248
8.1,2009-02-01 18:35:44 UTC,-73.960244,40.817784,-73.938663,40.83376,2,249
4.1,2009-05-26 22:20:38 UTC,-73.985226,40.773593,-73.977282,40.779663,1,250
11.3,2009-05-27 20:37:00 UTC,-73.978145,40.788183,-73.967055,40.757007,5,251
6.5,2009-08-08 13:42:18 UTC,-74.015383,40.710978,-74.007336,40.707513,3,252
4.5,2009-05-05 09:55:44 UTC,-73.902111,40.764209,-73.902277,40.764047,1,253
12.5,2009-11-14 00:21:54 UTC,-73.978909,40.756263,-73.99184,40.723556,1,254
6.5,2011-07-17 18:50:45 UTC,-73.985211,40.758218,-74.000526,40.73554,1,255
28.5,2013-04-18 08:48:00 UTC,-73.99517,40.743047,-73.936437,40.748027,1,256
7.0,2014-12-08 21:50:00 UTC,-73.992037,40.749152,-73.99475,40.734517,1,257
7.5,2015-01-19 08:18:56 UTC,-73.98986053466797,40.76724624633789,-73.98897552490234,40.75223159790039,1,258
4.5,2013-07-27 11:14:37 UTC,-73.998851,40.734609,-73.991548,40.744644,1,259
9.5,2012-11-19 17:41:00 UTC,-73.953343,40.714185,-73.989443,40.719042,5,260
17.0,2013-05-07 13:44:16 UTC,-73.986988,40.74867,-73.989202,40.719928,2,261
9.3,2010-02-25 20:14:00 UTC,-73.985323,40.759383,-74.006515,40.739725,5,262
3.3,2010-08-29 23:11:43 UTC,-73.992752,40.737124,-73.995457,40.739154,1,263
5.7,2009-05-27 20:37:00 UTC,-73.960588,40.771495,-73.968423,40.783563,2,264
8.9,2011-01-02 11:22:22 UTC,-74.005799,40.735897,-74.000622,40.720957,1,265
14.5,2011-09-24 11:50:06 UTC,-73.960141,40.781414,-73.981969,40.751419,2,266
28.9,2010-12-21 13:08:00 UTC,-73.776645,40.645323,-73.941462,40.693267,5,267
3.7,2010-06-18 06:37:32 UTC,-73.983597,40.738293,-73.979167,40.746255,1,268
5.3,2010-09-08 08:37:13 UTC,-73.993982,40.751633,-73.988195,40.73781,1,269
12.5,2012-02-21 11:53:00 UTC,-73.97089,40.756973,-73.943552,40.810402,1,270
12.0,2012-11-19 17:41:00 UTC,-73.966418,40.772222,-73.97577,40.737432,1,271
14.5,2014-05-20 23:09:00 UTC,-73.981567,40.72461,-74.010797,40.701437,5,272
8.9,2012-05-04 12:47:57 UTC,-73.98611,40.738602,-73.997641,40.72458,1,273
6.9,2012-02-21 11:53:00 UTC,-73.984365,40.754832,-73.962117,40.758885,1,274
4.1,2010-03-07 13:42:31 UTC,-73.966675,40.764067,-73.959407,40.771563,1,275
14.5,2013-04-18 08:48:00 UTC,-73.982487,40.768647,-73.992547,40.730575,1,276
5.3,2009-09-04 21:49:30 UTC,-73.988567,40.763979,-73.982375,40.774862,1,277
9.0,2013-03-07 17:27:13 UTC,-73.968386,40.79211,-73.98004,40.773873,1,278
12.0,2015-05-18 12:20:52 UTC,-73.98545837402344,40.762874603271484,-73.96405029296875,40.80255889892578,1,279
9.7,2010-12-21 13:08:00 UTC,-73.992252,40.740475,-73.970222,40.764895,1,280
6.9,2010-06-07 18:43:02 UTC,-73.994707,40.745218,-73.993467,40.75544,1,281
5.7,2009-07-18 10:32:11 UTC,-73.986402,40.752015,-73.971186,40.758866,1,282
9.7,2012-03-04 00:57:00 UTC,-74.00185,40.730362,-73.972612,40.755545,1,283
11.3,2011-12-03 10:28:00 UTC,-73.987928,40.749882,-73.962368,40.773342,5,284
4.0,2013-04-27 15:20:39 UTC,-73.976922,40.787693,-73.981361,40.780613,1,285
5.5,2013-03-08 23:02:06 UTC,-73.976313,40.749414,-73.968662,40.755793,2,286
23.5,2013-02-23 13:21:11 UTC,-73.872928,40.773924,-73.956958,40.712123,1,287
8.9,2009-05-27 20:37:00 UTC,-74.000888,40.72573,-73.984387,40.761433,1,288
5.9,2009-03-26 20:01:11 UTC,-73.974629,40.742079,-73.978592,40.736079,2,289
4.5,2015-06-01 12:05:02 UTC,-73.95610809326172,40.77988052368164,-73.95124816894531,40.786128997802734,2,290
6.1,2009-12-07 20:49:00 UTC,-73.985877,40.762088,-73.983643,40.75225,3,291
